physician_id,raters_group,completed_by,rater_name,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_listens_to_patients_and_their_families_concerns_and_responds_to_them_thoroughly,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_treats_patients_with_dignity_irrespective_of_their_religion_culture_age_race_sexual_orientation_gender_and_socio_economic_status,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_respects_patients_confidentiality_i_e_does_not_discuss_confidential_patient_information_in_areas_where_others_can_overhear_the_conversation_like_hallways_elevators_coffee_shops_etc,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_takes_time_to_explain_to_patients_their_medical_condition_treatment_options_methods_utilized_and_outcomes,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_treats_healthcare_workers_with_dignity_irrespective_of_their_religion_culture_age_race_sexual_orientation_and_gender,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_uses_respectful_language_with_other_healthcare_workers_i_e_avoids_abusive_language_offensive_comments_racial_or_ethnic_slurs_threats_of_violence_and_foul_or_rude_intimidating_language,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_responds_in_timely_fashion_to_phone_calls_and_paging_regarding_patient_care,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_arrives_on_time_to_scheduled_appointments_i_e_clinic_or_rounds_shift_etc,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_receptive_to_the_suggestions_and_concerns_of_other_healthcare_coworkers_both_physician_and_non_physician_health_providers,q_aubmc_evaluation_of_medical_staff_behavior_form_for_s_fn_s_ln_md_communicates_directly_and_clearly_with_healthcare_workers_both_physician_and_non_physician_health_providers_about_patient_care,comments,fillout_date
PHYS_78f68b679b71,Hospital Staff,PHYS_8714f3ed37d9,PHYS_437eb4d4711a,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 10:11
PHYS_ab0304feac1b,Hospital Staff,PHYS_8714f3ed37d9,PHYS_437eb4d4711a,,,,,,,,,,,D/A,07/25/25 03:12 PM
PHYS_f6151b43d937,Hospital Staff,PHYS_8714f3ed37d9,PHYS_437eb4d4711a,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 10:14
PHYS_4fc218f3c90d,Hospital Staff,PHYS_8714f3ed37d9,PHYS_437eb4d4711a,,,,,,,,,,,D/A,07/25/25 03:12 PM
PHYS_43cdc67ea26f,Hospital Staff,PHYS_8714f3ed37d9,PHYS_437eb4d4711a,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 10:12
PHYS_b82dd668e107,Hospital Staff,PHYS_8714f3ed37d9,PHYS_437eb4d4711a,,,,,,,,,,,D/A,07/25/25 03:12 PM
PHYS_018b413c1fa3,Hospital Staff,PHYS_8714f3ed37d9,PHYS_437eb4d4711a,,,,,,,,,,,D/A,07/25/25 03:10 PM
PHYS_086add564ec2,Hospital Staff,PHYS_8714f3ed37d9,PHYS_437eb4d4711a,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 10:12
PHYS_e5e9dae8fdb9,Medical Staff,PHYS_ced2c30c3e5d,PHYS_9ba32a5c050b,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,D/A,07/10/2025 20:14
PHYS_f0ddc75d7edf,Medical Staff,PHYS_ced2c30c3e5d,PHYS_9ba32a5c050b,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,D/A,07/10/2025 20:15
PHYS_ea6d64e1b42f,Medical Staff,PHYS_ced2c30c3e5d,PHYS_9ba32a5c050b,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,D/A,07/10/2025 20:15
PHYS_349a818dfb0f,Medical Staff,PHYS_ced2c30c3e5d,PHYS_9ba32a5c050b,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,D/A,07/10/2025 20:16
PHYS_d91a160645c6,Medical Staff,PHYS_ced2c30c3e5d,PHYS_9ba32a5c050b,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,D/A,07/10/2025 20:15
PHYS_24a62be3fc23,Medical Staff,PHYS_ced2c30c3e5d,PHYS_9ba32a5c050b,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,D/A,07/10/2025 20:16
PHYS_b17c032f113b,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/28/25 09:02 AM
PHYS_e50bfbdbd41d,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/28/25 09:15 AM
PHYS_753edaf7505f,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/28/25 09:05 AM
PHYS_1a2e8d658c0d,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"I really respect and admire how she looks after residents, colleague attendings, nurses, and staff and cares for all. A true role model. ",07/28/25 09:04 AM
PHYS_78f68b679b71,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/28/25 09:03 AM
PHYS_a98a78e03fde,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/28/25 09:08 AM
PHYS_32af8107edf8,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/28/25 09:08 AM
PHYS_ab0304feac1b,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/28/25 09:13 AM
PHYS_0e2a403e9a4c,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/28/25 09:06 AM
PHYS_f6151b43d937,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/28/25 09:05 AM
PHYS_4fc218f3c90d,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/28/25 09:05 AM
PHYS_43cdc67ea26f,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/28/25 09:07 AM
PHYS_b82dd668e107,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/28/25 09:08 AM
PHYS_521a6b7dc394,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/28/25 09:05 AM
PHYS_018b413c1fa3,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/28/25 09:13 AM
PHYS_123492dbdd6e,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,,,,,,,,,,,I have not rotated with her to evaluate. Looking forward to it. ,07/28/25 09:38 AM
PHYS_dba0531c12ff,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,,,,,,,,,,,I have not rotated with her to evaluate. Looking forward to it. ,07/28/25 09:38 AM
PHYS_086add564ec2,Medical Staff,PHYS_a3b61692c294,PHYS_8ac5b5fd6213,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/28/25 09:06 AM
PHYS_1ebf0ed0a490,Faculty Self-Evaluation,PHYS_1ebf0ed0a490,PHYS_1ebf0ed0a490,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/03/2025 15:11
PHYS_343af737a77c,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,D/A,07/09/2025 21:40
PHYS_5a6d025ce91f,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/16/25 09:11 AM
PHYS_b7c50165ca33,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/16/25 09:11 AM
PHYS_8f59f6be6839,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/16/25 09:11 AM
PHYS_f30aea089ea3,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,D/A,07/09/2025 21:39
PHYS_ef6863b21a42,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,D/A,07/09/2025 21:37
PHYS_c01b77b1fef3,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/16/25 09:11 AM
PHYS_62f1bae5c53b,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,D/A,07/09/2025 21:36
PHYS_77649ca0900b,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,D/A,07/09/2025 21:41
PHYS_a8a3ba9e79e5,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,D/A,07/09/2025 21:34
PHYS_275b50e0b410,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,D/A,07/09/2025 21:34
PHYS_386184a463dd,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,D/A,07/09/2025 21:33
PHYS_8a41b9458bd0,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/09/2025 21:41
PHYS_df5f76dbc953,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,D/A,07/09/2025 21:38
PHYS_92df458d73ce,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,D/A,07/09/2025 21:32
PHYS_128eb7334060,Hospital Staff,PHYS_c00f5528e984,PHYS_a583026762c6,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,D/A,07/09/2025 21:35
PHYS_727b93c1b6a7,Hospital Staff,PHYS_c6baa49bf3fc,PHYS_b2b3ab8d71ba,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,08/08/2025 07:15
PHYS_0c1628118176,Hospital Staff,PHYS_c6baa49bf3fc,PHYS_b2b3ab8d71ba,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,08/08/2025 07:16
PHYS_cba2ea3a0d88,Hospital Staff,PHYS_c6baa49bf3fc,PHYS_b2b3ab8d71ba,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,08/08/2025 07:16
PHYS_7d4639603244,Hospital Staff,PHYS_c6baa49bf3fc,PHYS_b2b3ab8d71ba,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,08/08/2025 07:17
PHYS_b55c7f237e30,Hospital Staff,PHYS_c6baa49bf3fc,PHYS_b2b3ab8d71ba,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,08/08/2025 07:15
PHYS_ab15099660cd,Faculty Self-Evaluation,PHYS_ab15099660cd,PHYS_e761c136d64e,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 18:16
PHYS_d96d1fbcd51c,Hospital Staff,PHYS_ae48b39509c1,PHYS_3e500af1c816,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/07/2025 20:01
PHYS_4358aa6d482d,Hospital Staff,PHYS_ae48b39509c1,PHYS_3e500af1c816,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,07/07/2025 20:02
PHYS_63c6c95d0a19,Hospital Staff,PHYS_ae48b39509c1,PHYS_3e500af1c816,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Professional ,06/09/2025 18:43
PHYS_ac5b921afe90,Hospital Staff,PHYS_3018b0a736b0,PHYS_b4c89b65c463,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,D/A,06/30/25 09:27 AM
PHYS_86b3510033de,Hospital Staff,PHYS_3018b0a736b0,PHYS_b4c89b65c463,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,D/A,06/30/25 09:20 AM
PHYS_796363ed88b6,Hospital Staff,PHYS_3018b0a736b0,PHYS_b4c89b65c463,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,D/A,06/30/25 09:21 AM
PHYS_581bbef004e2,Hospital Staff,PHYS_3018b0a736b0,PHYS_b4c89b65c463,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,D/A,06/30/25 09:21 AM
PHYS_05378cdaf36f,Hospital Staff,PHYS_3018b0a736b0,PHYS_b4c89b65c463,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,D/A,06/30/25 09:29 AM
PHYS_7e84a74a69f8,Hospital Staff,PHYS_3018b0a736b0,PHYS_b4c89b65c463,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,D/A,06/30/25 09:23 AM
PHYS_8d8e97de6a84,Hospital Staff,PHYS_3018b0a736b0,PHYS_b4c89b65c463,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/30/25 09:26 AM
PHYS_2ea5bacd1678,Hospital Staff,PHYS_3018b0a736b0,PHYS_b4c89b65c463,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,D/A,06/30/25 09:30 AM
PHYS_d8b8b891ffc9,Hospital Staff,PHYS_6d552e98bdd5,PHYS_9bd0cc596084,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/19/25 10:40 AM
PHYS_3847a8e22a9f,Hospital Staff,PHYS_6d552e98bdd5,PHYS_9bd0cc596084,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,D/A,06/19/25 10:39 AM
PHYS_58f39c63da09,Hospital Staff,PHYS_6d552e98bdd5,PHYS_9bd0cc596084,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,D/A,06/19/25 10:42 AM
PHYS_727b93c1b6a7,Hospital Staff,PHYS_9052318aa245,PHYS_de6aa8389228,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/09/2025 11:30
PHYS_0c1628118176,Hospital Staff,PHYS_9052318aa245,PHYS_de6aa8389228,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/09/2025 11:31
PHYS_cba2ea3a0d88,Hospital Staff,PHYS_9052318aa245,PHYS_de6aa8389228,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/09/2025 11:30
PHYS_7d4639603244,Hospital Staff,PHYS_9052318aa245,PHYS_de6aa8389228,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/09/2025 11:31
PHYS_b55c7f237e30,Hospital Staff,PHYS_9052318aa245,PHYS_de6aa8389228,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/09/2025 11:29
PHYS_bd9d261c765d,Medical Staff,PHYS_35dd0885ad80,PHYS_ab15099660cd,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Amazing ,06/09/2025 11:37
PHYS_645df9a1917f,Medical Staff,PHYS_35dd0885ad80,PHYS_ab15099660cd,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Amazing ,06/09/2025 11:38
PHYS_14f9b9c484ab,Medical Staff,PHYS_35dd0885ad80,PHYS_ab15099660cd,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Amazing ,06/09/2025 11:40
PHYS_d405cd7aa8ea,Medical Staff,PHYS_35dd0885ad80,PHYS_ab15099660cd,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Amazing ,06/09/2025 11:38
PHYS_d4c23ee697dc,Medical Staff,PHYS_35dd0885ad80,PHYS_ab15099660cd,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Amazing ,06/09/2025 11:38
PHYS_2f693cd39f3a,Medical Staff,PHYS_35dd0885ad80,PHYS_ab15099660cd,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,AMAZING ,06/09/2025 11:39
PHYS_727b93c1b6a7,Medical Staff,PHYS_35dd0885ad80,PHYS_ab15099660cd,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Amazing ,06/09/2025 11:39
PHYS_0c1628118176,Medical Staff,PHYS_35dd0885ad80,PHYS_ab15099660cd,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Amazing ,06/09/2025 11:40
PHYS_cba2ea3a0d88,Medical Staff,PHYS_35dd0885ad80,PHYS_ab15099660cd,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Amazing ,06/09/2025 11:39
PHYS_7d4639603244,Medical Staff,PHYS_35dd0885ad80,PHYS_ab15099660cd,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Amazing ,06/09/2025 11:40
PHYS_b55c7f237e30,Medical Staff,PHYS_35dd0885ad80,PHYS_ab15099660cd,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Amazing ,06/09/2025 11:38
PHYS_b17c032f113b,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 07:39
PHYS_e50bfbdbd41d,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 07:39
PHYS_753edaf7505f,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 07:39
PHYS_1a2e8d658c0d,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 07:42
PHYS_78f68b679b71,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 07:43
PHYS_a98a78e03fde,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Is the highest model for effective communication. ,06/02/2025 07:44
PHYS_32af8107edf8,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,D/A,06/16/25 08:51 AM
PHYS_ab0304feac1b,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/16/25 09:11 AM
PHYS_0e2a403e9a4c,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/16/25 09:07 AM
PHYS_f6151b43d937,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/16/25 09:12 AM
PHYS_4fc218f3c90d,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/16/25 09:12 AM
PHYS_43cdc67ea26f,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/16/25 09:12 AM
PHYS_b82dd668e107,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/16/25 09:13 AM
PHYS_521a6b7dc394,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/16/25 09:13 AM
PHYS_018b413c1fa3,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 07:39
PHYS_123492dbdd6e,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 07:40
PHYS_dba0531c12ff,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/16/25 09:13 AM
PHYS_086add564ec2,Medical Staff,PHYS_618a29657d36,PHYS_a1c9bb561120,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/16/25 09:14 AM
PHYS_c095cef8c27f,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,,,,,,,,,,,D/A,06/02/2025 20:15
PHYS_dbfb1f920bb7,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,,,,,,,,,,,D/A,06/02/2025 20:14
PHYS_1ebf0ed0a490,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:17
PHYS_3fc23f4178c6,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,,,,,,,,,,,D/A,06/02/2025 20:16
PHYS_149fefab32b4,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:19
PHYS_3046138e37d2,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:13
PHYS_68bd26c55254,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:12
PHYS_d7f2fcf5aab1,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,,,,,,,,,,,D/A,06/02/2025 20:14
PHYS_7f033bc1f792,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:21
PHYS_08e98486b3ce,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:20
PHYS_747c833974d5,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:12
PHYS_f8e4d4614698,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:17
PHYS_f4a3c5b0c273,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,,,,,,,,,,,D/A,06/02/2025 20:19
PHYS_5d72b8a63454,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:17
PHYS_f1e37c991380,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:22
PHYS_ef6c8ad04790,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,,,,,,,,,,,D/A,06/02/2025 20:22
PHYS_dfc6899e9a0d,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,,,,,,,,,,,D/A,06/02/2025 20:20
PHYS_1688b5a58eea,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:21
PHYS_3c48cb2e4643,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:18
PHYS_12590e0e5875,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:11
PHYS_0d0e3dd63767,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:18
PHYS_88588d0b818d,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:20
PHYS_eb066433ad96,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,3.0,3.0,3.0,,,4.0,4.0,4.0,4.0,,D/A,06/02/2025 20:13
PHYS_99cce52880ad,Hospital Staff,PHYS_6ac1ff753e29,PHYS_99627e46abc9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D/A,06/02/2025 20:15
